"Country or Area","Year","Value","Value Footnotes","Unit"
"Spain","2006","11808.21875","","1000 cubic metres/day"
"Spain","2005","12320.5478515625","","1000 cubic metres/day"
"Spain","2004","13589.041015625","","1000 cubic metres/day"
"Spain","2003","13013.6982421875","","1000 cubic metres/day"
"Spain","2002","11917.80859375","","1000 cubic metres/day"
"Spain","2001","11726.02734375","","1000 cubic metres/day"
"Spain","2000","10547.9453125","","1000 cubic metres/day"
"Switzerland","2013","3838.35620117188","","1000 cubic metres/day"
"Switzerland","2010","3863.013671875","","1000 cubic metres/day"
"The former Yugoslav Republic of Macedonia","2000","13","","1000 cubic metres/day"
"The former Yugoslav Republic of Macedonia","1999","15","","1000 cubic metres/day"
"The former Yugoslav Republic of Macedonia","1998","12","","1000 cubic metres/day"
"The former Yugoslav Republic of Macedonia","1997","25.7999992370605","","1000 cubic metres/day"
"The former Yugoslav Republic of Macedonia","1996","18.1000003814697","","1000 cubic metres/day"
"The former Yugoslav Republic of Macedonia","1995","3.90000009536743","","1000 cubic metres/day"
"The former Yugoslav Republic of Macedonia","1990","3.5","","1000 cubic metres/day"
"Trinidad and Tobago","2016","234.339996337891","19","1000 cubic metres/day"
"Trinidad and Tobago","2015","234.339996337891","19","1000 cubic metres/day"
"Trinidad and Tobago","2014","234.339996337891","19","1000 cubic metres/day"
"Tunisia","2015","672.400024414063","","1000 cubic metres/day"
"Tunisia","2014","658.700012207031","","1000 cubic metres/day"
"Tunisia","2013","630.299987792969","","1000 cubic metres/day"
"Tunisia","2012","641","","1000 cubic metres/day"
"Tunisia","2011","650.200012207031","","1000 cubic metres/day"
"Tunisia","2010","657.400024414063","","1000 cubic metres/day"
"Tunisia","2009","654.200012207031","","1000 cubic metres/day"
"Tunisia","2008","642.5","","1000 cubic metres/day"
"Tunisia","2007","622.700012207031","","1000 cubic metres/day"
"Tunisia","2006","595.400024414063","","1000 cubic metres/day"
"Turkey","2014","9593.205078125","","1000 cubic metres/day"
"Turkey","2013","9225.5888671875","20","1000 cubic metres/day"
"Turkey","2012","8983.013671875","","1000 cubic metres/day"
"Turkey","2011","8240.5478515625","20","1000 cubic metres/day"
"Turkey","2010","7498.08203125","","1000 cubic metres/day"
"Turkey","2009","6912.32861328125","","1000 cubic metres/day"
"Turkey","2008","6168.76708984375","","1000 cubic metres/day"
"Turkey","2007","6020.82177734375","","1000 cubic metres/day"
"Turkey","2006","5864.3837890625","","1000 cubic metres/day"
"Turkey","2005","5129.31494140625","","1000 cubic metres/day"
"Turkey","2004","5208.21923828125","","1000 cubic metres/day"
"Turkey","2003","4346.84912109375","","1000 cubic metres/day"
"Turkey","2002","3595.61645507813","","1000 cubic metres/day"
"Turkey","2001","3271.23291015625","","1000 cubic metres/day"
"Turkey","2000","2900.27392578125","","1000 cubic metres/day"
"Ukraine","2002","5783.60009765625","","1000 cubic metres/day"
"Ukraine","2001","12191.7998046875","","1000 cubic metres/day"
"Ukraine","2000","12753.400390625","","1000 cubic metres/day"
"Ukraine","1999","13465.7998046875","","1000 cubic metres/day"
"Ukraine","1998","13860.2998046875","","1000 cubic metres/day"
"Ukraine","1997","14430","","1000 cubic metres/day"
"Ukraine","1996","14884.900390625","","1000 cubic metres/day"
"Ukraine","1995","15550.7001953125","","1000 cubic metres/day"
"Ukraine","1990","16562.69921875","","1000 cubic metres/day"
"United Arab Emirates","2015","1948.09997558594","21","1000 cubic metres/day"
"United Arab Emirates","2014","1789.30004882813","21","1000 cubic metres/day"
"United Arab Emirates","2013","1659.09997558594","21","1000 cubic metres/day"
"United Arab Emirates","2012","1523.73681640625","21","1000 cubic metres/day"
"United Arab Emirates","2011","1363.52404785156","21","1000 cubic metres/day"

"fnSeqID","Footnote"
"1","Refers to the volumes processed in the wastewater treatment plants managed by the National Office of Sanitation (ONA) only."
"2","Information provided by Dhaka Water Supply and Sewerage Authority(DWASA);  Only Dhaka City is considered."
"3","Data refer to Waste Water treated in Municipal Treatment Plants and Treatment Plants administered by industrial enterprises."
"4","Information provided by the Fiscal and Social Control Authority of Drinking Water and Basic Sanitation, examines all Water and Sanitation Service Providers (EPSAS) with regulatory monitoring. Does not include wastewater transported in trucks."
"5","Estimated according to National Information System on Sewerage (Ministry of Cities, 2016) data."
"6","Estimated according to National Information System on Sewerage (Ministry of Cities, 2014) data"
"7","The figures are provided by the meters when discharging wastewater into wastewater treatment plants managed by the SETEMU (Municipal Technical Services), as well as recording the quantities of tanker trucks of private associations that discharge wastewater into wastewater treatment plants of the SETEMU. Sometimes the pumps fail for some time and the wastewater spills out; hence difficult quantification. For more information consult the document ' Rapport de la mission d'appui technique: Amélioration de la gestion du réseau des eaux usées, de l'exploitation de la STEP et de l'utilisation du laboratoire des SETEMU et du SETAG (1ère Mission) "."
"8","Estimated values. Source: the document 'PAGIRE I - 2010-20 - Plano de Acção Nac Gestão Integrada Rec. Hídricos (page 21)'."
"9","Line 7 is the sum of wastewater treated by preliminary treatment, primary treatment (line 8), secondary treatment (line 9) and tertiary treatment (line 10). Preliminary treatment accounted for (in 1 000m3/d) 779, 782, 797, 793, 842, 819, 678 and 483 in 2008, 2009, 2010, 2011, 2012, 2013, 2014 and 2015 respectively."
"10","Provisional."
"11","Report of the Environment Statistics for Iraq for the years 2013-2014 Data Source Ministry of Municipalities and Public Works and the Municipality of Baghdad (decrease in the amount of wastewater produced due to the failure of some stations, which led to the transfer of a section of wastewater to the river directly)."
"12","Report on Environment Statistics for Iraq 2008 / Data Source Ministry of Municipalities and Public Works and the Secretariat of Baghdad, the reason for the decrease in the quantity of wastewater produced due to the interruption of central processing plants because of maintenance work."
"13","The quantity of wastewater mentioned here refers to the amounts of wastewater received by the purification plants, which according to the law only receive municipal wastewater, which includes household and some commercial activities and light industries mixed with residential areas."
"14","Sudden increase due to construction of a new plant, Montagne Jacquot Treatment Plant."
"15","Refers to incoming volume at the wastewater treatment plant."
"16","Water from Househols treated in 102 stations."
"17","Water from Househols treated in 66 stations."
"18","Estimated data."
"19","Calculated using design capacity for the facility."
"20","Estimate."
"21","The treated wastewater that is collected and treated in government and semi-government treatment plants only."
