"Country or Area","Year","Value","Value Footnotes","Unit"
"Slovakia","2007","1579.06103515625","","1000 tonnes"
"Slovakia","2006","1523.98803710938","","1000 tonnes"
"Slovakia","2005","1467.76599121094","","1000 tonnes"
"Slovakia","2004","1400.03198242188","","1000 tonnes"
"Slovakia","2003","1511.24096679688","","1000 tonnes"
"Slovakia","2002","1449.11401367188","18","1000 tonnes"
"Slovakia","2000","1706.72204589844","","1000 tonnes"
"Slovakia","1999","1731.09899902344","","1000 tonnes"
"Slovakia","1998","1739.97497558594","","1000 tonnes"
"Slovakia","1997","1775.76696777344","","1000 tonnes"
"Slovakia","1996","1685.96398925781","","1000 tonnes"
"Slovakia","1995","1620","","1000 tonnes"
"Slovakia","1994","1600","","1000 tonnes"
"Slovakia","1993","1600","","1000 tonnes"
"Slovakia","1992","1600","","1000 tonnes"
"Slovenia","2014","891.710021972656","","1000 tonnes"
"Slovenia","2013","853.390014648438","18","1000 tonnes"
"Slovenia","2012","744.010009765625","","1000 tonnes"
"Slovenia","2011","852.119995117188","","1000 tonnes"
"Slovenia","2010","1003.90002441406","","1000 tonnes"
"Slovenia","2009","1069.34997558594","","1000 tonnes"
"Slovenia","2008","1094.76000976563","","1000 tonnes"
"Slovenia","2007","1060.08996582031","","1000 tonnes"
"Slovenia","2006","1036.46997070313","","1000 tonnes"
"Slovenia","2005","988.72998046875","","1000 tonnes"
"Slovenia","2004","969.210021972656","18","1000 tonnes"
"Slovenia","2003","834.02001953125","","1000 tonnes"
"Slovenia","2002","812.059997558594","18","1000 tonnes"
"Slovenia","2001","952.679992675781","","1000 tonnes"
"Slovenia","2000","1020","23","1000 tonnes"
"Slovenia","1999","1090","23","1000 tonnes"
"Slovenia","1998","1158.7900390625","","1000 tonnes"
"Slovenia","1997","1170","23","1000 tonnes"
"Slovenia","1996","1175","23","1000 tonnes"
"Slovenia","1995","1185.93005371094","","1000 tonnes"
"Spain","2014","20217.400390625","","1000 tonnes"
"Spain","2013","21184.19921875","","1000 tonnes"
"Spain","2012","21896.33984375","","1000 tonnes"
"Spain","2011","22672.41015625","","1000 tonnes"
"Spain","2010","23774.419921875","","1000 tonnes"
"Spain","2009","25107.98046875","","1000 tonnes"
"Spain","2008","25316.939453125","","1000 tonnes"
"Spain","2007","26153.990234375","","1000 tonnes"
"Spain","2006","26209.189453125","","1000 tonnes"
"Spain","2005","25683","","1000 tonnes"
"Spain","2004","25746","","1000 tonnes"
"Spain","2003","27270","","1000 tonnes"
"Spain","2002","26404","","1000 tonnes"
"Spain","2001","24833.763671875","6","1000 tonnes"
"Spain","2000","24730.283203125","6","1000 tonnes"
"Spain","1999","22831.552734375","6","1000 tonnes"
"Spain","1998","20921.61328125","6","1000 tonnes"
"Spain","1997","20689.28515625","6","1000 tonnes"
"Spain","1996","19710.7109375","6","1000 tonnes"
"Spain","1995","18731.763671875","6","1000 tonnes"
"Sri Lanka","2004","1036.03796386719","","1000 tonnes"
"State of Palestine","2015","1650.90002441406","38","1000 tonnes"
"State of Palestine","2014","1603.93005371094","38","1000 tonnes"
"State of Palestine","2013","1557.77001953125","38","1000 tonnes"
"State of Palestine","2012","1513","38","1000 tonnes"
"State of Palestine","2011","1468","38","1000 tonnes"
"State of Palestine","2010","1426","38","1000 tonnes"
"State of Palestine","2009","1385","38","1000 tonnes"
"State of Palestine","2008","1346","38","1000 tonnes"
"State of Palestine","2007","1309","38","1000 tonnes"
"State of Palestine","2006","1271","38","1000 tonnes"
"State of Palestine","2005","1234","38","1000 tonnes"
"State of Palestine","2004","1198","38","1000 tonnes"
"State of Palestine","2003","1165","38","1000 tonnes"
"State of Palestine","2002","1133","38","1000 tonnes"
"State of Palestine","2001","1102","38","1000 tonnes"
"Sudan (Former)","2009","1355","39","1000 tonnes"
"Sudan (Former)","2008","967","39","1000 tonnes"
"Sudan (Former)","2007","866","39","1000 tonnes"
"Sudan (Former)","2006","732","39","1000 tonnes"
"Sudan (Former)","2005","573","39","1000 tonnes"
"Sudan (Former)","2004","505","39","1000 tonnes"
"Sudan (Former)","2003","415","39","1000 tonnes"
"Sudan (Former)","2002","276","39","1000 tonnes"
"Suriname","2015","204.690002441406","21,40,41","1000 tonnes"
"Suriname","2014","196.809997558594","21,40,41","1000 tonnes"
"Suriname","2013","78.9899978637695","21,40,41","1000 tonnes"
"Suriname","2012","77.2099990844727","21,40,41","1000 tonnes"
"Suriname","2011","83.9599990844727","21,40,41","1000 tonnes"
"Suriname","2010","82.2399978637695","21,40,41","1000 tonnes"
"Suriname","2009","76.6399993896484","21,40,41","1000 tonnes"
"Suriname","2008","75.9300003051758","21,40,41","1000 tonnes"
"Suriname","2007","183.481994628906","","1000 tonnes"
"Sweden","2014","4246.27978515625","","1000 tonnes"
"Sweden","2013","4326.06982421875","","1000 tonnes"
"Sweden","2012","4285.08984375","","1000 tonnes"
"Sweden","2011","4246.240234375","","1000 tonnes"
"Sweden","2010","4115.08984375","","1000 tonnes"
"Sweden","2009","4365.72021484375","","1000 tonnes"
"Sweden","2008","4454.58984375","","1000 tonnes"
"Sweden","2007","4442.47021484375","","1000 tonnes"
"Sweden","2006","4446.68017578125","","1000 tonnes"
"Sweden","2005","4305.75","","1000 tonnes"
"Sweden","2004","4134.4501953125","","1000 tonnes"
"Sweden","2003","4155.60009765625","","1000 tonnes"
"Sweden","2002","4149","","1000 tonnes"
"Sweden","2001","3907.19995117188","","1000 tonnes"
"Sweden","2000","3793","","1000 tonnes"
"Sweden","1999","3794","","1000 tonnes"
"Sweden","1998","3869","","1000 tonnes"
"Sweden","1997","3678","","1000 tonnes"
"Sweden","1996","3458","","1000 tonnes"
"Sweden","1995","3405","","1000 tonnes"
"Sweden","1994","3507","","1000 tonnes"
"Sweden","1990","3200","","1000 tonnes"
"Switzerland","2014","6006","","1000 tonnes"
"Switzerland","2013","5708","","1000 tonnes"
"Switzerland","2012","5576","","1000 tonnes"
"Switzerland","2011","5478","","1000 tonnes"
"Switzerland","2010","5565","","1000 tonnes"
"Switzerland","2009","5461","","1000 tonnes"
"Switzerland","2008","5653","","1000 tonnes"
"Switzerland","2007","5465","","1000 tonnes"
"Switzerland","2006","5330","","1000 tonnes"
"Switzerland","2005","4940","","1000 tonnes"
"Switzerland","2004","4900","","1000 tonnes"
"Switzerland","2003","4916","","1000 tonnes"
"Switzerland","2002","4936","","1000 tonnes"
"Switzerland","2001","4794","","1000 tonnes"
"Switzerland","2000","4731","","1000 tonnes"
"Switzerland","1999","4555.2001953125","","1000 tonnes"
"Switzerland","1998","4369.39990234375","","1000 tonnes"
"Switzerland","1997","4294.39990234375","","1000 tonnes"
"Switzerland","1996","4280","","1000 tonnes"
"Switzerland","1995","4240","","1000 tonnes"
"Switzerland","1994","4161.5","","1000 tonnes"
"Switzerland","1993","4140.2001953125","","1000 tonnes"
"Switzerland","1992","4096.7001953125","","1000 tonnes"
"Switzerland","1991","4131.2001953125","","1000 tonnes"
"Switzerland","1990","4101","","1000 tonnes"
"The former Yugoslav Republic of Macedonia","2015","620","","1000 tonnes"
"The former Yugoslav Republic of Macedonia","2014","570","","1000 tonnes"
"The former Yugoslav Republic of Macedonia","2013","555","","1000 tonnes"
"The former Yugoslav Republic of Macedonia","2012","558","","1000 tonnes"
"The former Yugoslav Republic of Macedonia","2011","543","","1000 tonnes"
"The former Yugoslav Republic of Macedonia","2010","545","","1000 tonnes"
"The former Yugoslav Republic of Macedonia","2009","552","42","1000 tonnes"
"The former Yugoslav Republic of Macedonia","2008","531","42","1000 tonnes"
"The former Yugoslav Republic of Macedonia","2005","573","","1000 tonnes"
"Togo","2012","197","","1000 tonnes"
"Togo","2011","175","","1000 tonnes"
"Togo","2010","173","","1000 tonnes"
"Trinidad and Tobago","2002","425","43","1000 tonnes"
"Trinidad and Tobago","2001","379","43","1000 tonnes"
"Trinidad and Tobago","2000","424","43","1000 tonnes"
"Trinidad and Tobago","1999","336","43","1000 tonnes"
"Trinidad and Tobago","1998","323","43","1000 tonnes"
"Trinidad and Tobago","1997","296","43","1000 tonnes"
"Trinidad and Tobago","1996","259","43","1000 tonnes"
"Trinidad and Tobago","1995","247","43","1000 tonnes"
"Trinidad and Tobago","1990","215","43","1000 tonnes"
"Tunisia","2004","1316.25","","1000 tonnes"
"Tunisia","2003","1205","","1000 tonnes"
"Tunisia","2002","1195","","1000 tonnes"
"Tunisia","2001","1180","","1000 tonnes"
"Tunisia","2000","1170","","1000 tonnes"
"Tunisia","1994","1023","","1000 tonnes"
"Turkey","2014","31230","","1000 tonnes"
"Turkey","2013","30920","","1000 tonnes"
"Turkey","2012","30786","","1000 tonnes"
"Turkey","2011","30862","","1000 tonnes"
"Turkey","2010","29733","","1000 tonnes"
"Turkey","2009","30196","","1000 tonnes"
"Turkey","2008","28454","","1000 tonnes"
"Turkey","2007","30365.58984375","","1000 tonnes"
"Turkey","2006","30081.8203125","","1000 tonnes"
"Turkey","2005","31351.869140625","","1000 tonnes"
"Turkey","2004","29736.189453125","18","1000 tonnes"
"Turkey","2003","31081.369140625","","1000 tonnes"
"Turkey","2002","30999.259765625","","1000 tonnes"
"Turkey","2001","31030.869140625","","1000 tonnes"
"Turkey","2000","30617","","1000 tonnes"
"Turkey","1999","30470.029296875","","1000 tonnes"
"Turkey","1998","32972.890625","","1000 tonnes"
"Turkey","1997","31943.76953125","","1000 tonnes"
"Turkey","1996","29347.98046875","","1000 tonnes"
"Turkey","1995","27234.130859375","","1000 tonnes"
"Turkey","1994","23448","","1000 tonnes"
"Turkey","1991","22315","","1000 tonnes"
"Uganda","2006","224.238006591797","","1000 tonnes"
"Ukraine","2009","4444.7998046875","44","1000 tonnes"
"Ukraine","2008","4369.89990234375","44","1000 tonnes"
"Ukraine","2007","4387.5","44","1000 tonnes"
"Ukraine","2006","3618.39990234375","44","1000 tonnes"
"Ukraine","2005","3526.94995117188","44","1000 tonnes"
"Ukraine","2004","3235.30004882813","44","1000 tonnes"
"Ukraine","2003","2821.69995117188","44","1000 tonnes"
"Ukraine","2002","2920.30004882813","44","1000 tonnes"
"Ukraine","2001","2301.10009765625","44","1000 tonnes"
"Ukraine","2000","1459.09997558594","44","1000 tonnes"
"Ukraine","1999","765.5","44","1000 tonnes"
"Ukraine","1995","778.900024414063","44","1000 tonnes"
"United Arab Emirates","2015","6061.04736328125","","1000 tonnes"
"United Arab Emirates","2014","5396.16259765625","","1000 tonnes"
"United Arab Emirates","2013","5894.17529296875","","1000 tonnes"
"United Arab Emirates","2012","5173.2314453125","45","1000 tonnes"
"United Arab Emirates","2011","5211.1669921875","45","1000 tonnes"
"United Arab Emirates","2009","6654.2001953125","45","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2014","31130.990234375","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2013","30890.25","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2012","30413.349609375","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2011","31066.060546875","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2010","31954.509765625","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2009","32507.44921875","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2008","33424","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2007","34780","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2006","35479","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2005","35121","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2004","36121","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2003","35279","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2002","35532","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2001","34945","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","2000","33954","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","1999","33392","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","1998","31697","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","1997","31042","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","1996","29750","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","1995","28900","","1000 tonnes"
"United Kingdom of Great Britain and Northern Ireland","1990","27100","","1000 tonnes"
"United States of America","2012","227604","","1000 tonnes"
"United States of America","2011","227141","","1000 tonnes"
"United States of America","2010","227177","","1000 tonnes"
"United States of America","2009","221861","","1000 tonnes"
"United States of America","2008","229046","","1000 tonnes"
"United States of America","2007","232693","","1000 tonnes"
"United States of America","2006","233237","","1000 tonnes"
"United States of America","2005","230180","","1000 tonnes"
"United States of America","2004","230534","","1000 tonnes"
"United States of America","2003","223548","","1000 tonnes"
"United States of America","2002","222560","","1000 tonnes"
"United States of America","2001","218450","","1000 tonnes"
"United States of America","2000","220854","","1000 tonnes"
"United States of America","1999","213080","","1000 tonnes"
"United States of America","1998","206040","","1000 tonnes"
"United States of America","1997","202393","","1000 tonnes"
"United States of America","1996","195943","","1000 tonnes"
"United States of America","1995","197113","","1000 tonnes"
"United States of America","1994","200742","","1000 tonnes"
"United States of America","1993","197748","","1000 tonnes"
"United States of America","1992","194990","","1000 tonnes"
"United States of America","1991","188949","","1000 tonnes"
"United States of America","1990","188939","","1000 tonnes"
"Uruguay","2000","910","","1000 tonnes"
"Uruguay","1995","870","","1000 tonnes"
"Uruguay","1990","830","","1000 tonnes"
"Yemen","2012","1535","46","1000 tonnes"
"Yemen","2011","1473","46","1000 tonnes"
"Yemen","2010","1452","46","1000 tonnes"
"Yemen","2009","1410","46","1000 tonnes"
"Yemen","2008","1369","46","1000 tonnes"
"Yemen","2007","1447","47","1000 tonnes"
"Yemen","2006","1382","47","1000 tonnes"
"Yemen","2005","1273","47","1000 tonnes"
"Yemen","2004","1167","47","1000 tonnes"
"Yemen","2003","1105","47","1000 tonnes"
"Yemen","2002","1310","47","1000 tonnes"
"Yemen","2001","822","47","1000 tonnes"
"Yemen","2000","1267","47","1000 tonnes"
"Yemen","1999","841","47","1000 tonnes"
"Zambia","2005","388.799987792969","48","1000 tonnes"
"Zambia","2000","291.600006103516","48","1000 tonnes"

"fnSeqID","Footnote"
"1","INS estimate based on the population and on the ratios of waste production per capita (2008 based on 0.7 kg / d / h)."
"2","Data refer to the amount of municipal waste generated."
"3","From 2005, increase in the amount of municipal waste can be explained by the increase in construction activity including demolition of buildings and damage due to hurricanes (falling trees etc), and the number of tourist arrivals and improvements in reporting."
"4","Data refer to total waste generation."
"5","Waste for the Metropolitan Area of Buenos Aires received by CEAMSE. Years 2008-2012. Source: report prepared by the Faculty of Engineering of the University of Buenos Aires (FIUBA) based on data supplied by the Ecological Coordination Metropolitan Area State Society (CEAMSE). It includes activity of Cliba SA, AESA, Urbasur, Nittida, Ente Urban Hygiene, Integra, Balu. (Data published in INDEC page, http://www.indec.gov.ar/ , section Territorio [territory], subsection Medio Ambiente [enviroment])."
"6","Estimated value"
"7","Figure excludes municipal waste collected from origins other than households."
"8","Information provided by the Municipal Sanitation Companies of the capital cities and El Alto."
"9","Information provided by the Municipal Sanitation Companies of the capital cities and El Alto, except Cobija."
"10","The information is collected waste in nine capital cities except El Alto."
"11","Information provided by Municipal Sanitation Companies of capital cities, and does not include El Alto."
"12","These are estimates based on household and marketplace surveys conducted in 1996 and 2004 in 13 regions of Burkina Faso. The estimates include only the urban population, since rural waste is dispersed in the environment and is usually combined with agricultural waste."
"13","Data extracted from the 'National Strategic Plan for the Management and Prevention of Waste in Cabo Verde (PENGER 2015 - 2030)'."
"14","Projection of Total amount of municipal waste collected. Source: CARVALHO, M.L.S. et al,' Plano de Gestão de Resíduos, 2003 (page 43)'."
"15","Incomplete data"
"16","Excluding construction waste, aluminium cans and metal-containing waste measured in cubic metres or other unit."
"17","estimated"
"18","Break"
"19","Coverage of data is provincial capital cities only. Number of provincial cities covered in the data is as follows: 1990: 2 cities; 1995: 9 cities; 1996: 10 cities; 1997: 8 cities; 1998: 6 cities; 1999: 6 cities; 2000: 6 cities; 2001: 11 cities; 2002: 11 cities; 2003: 17 cities; 2004: 17 cities; 2005: 16 cities; 2006: 18 cities; 2007: 31 cities; 2009: 32 cities; 2010: 30 cities; 2011: 33 cities; 2012: 31 cities; 2013: 31 cities; 2014: 32 cities; 2015: 31 cities"
"20","Conversion factor of waste volume to weight is 1 m3 of waste = 0.24 tonnes"
"21","Unit: thousand cubic meters."
"22","Large increases in the amount of municipal waste collected between 2008 and 2009 are a result of changes made in reporting of municipal service activity, particularly an enlarged scope of data collection. Also, in 2009 municipal waste collection authorities began work in additional settlements not covered previously."
"23","National estimates"
"24","For the calculations, only the six important locations of 'Faritany' (Antanarivo, Antsiranana, Fianarantsoa, Mahajanga, Toamasia, Toliary) and the cities of Toalagnaro and Nosy-be were taken into account."
"25","Estimated data - Solid waste generated from households and industries, commercial and institution (ICI) sector managed by the concessionaire and the local authority."
"26","Included are household and similar waste collected in Monaco as well as waste from selective collection in Monaco, green waste, ferrous scrap, wood, medicines and bulky items."
"27","Total number of households covered by waste collection in 2008 amounted to 140080."
"28","Total number of households covered by waste collection in 2007 amounted to 140313."
"29","Total number of households covered by waste collection in 2006 amounted to 130980."
"30","Total municipal waste (household, commercial and medical) collected in the districts of Panama, San Miguelito and Arraiján of the Province of Panama. Source: Urban and Households Sanitation Office (1995-2006) and Urban and Households Sanitation Authority (2007-2012). By request of administrative records."
"31","Environmental statistics report 2013, household waste and bulky waste."
"32","Data refer to solid and liquid waste, transported  by various types of specialized vehicles from dwelling houses and socially important companies  in urban areas (industrial waste, construction waste and snow is not included in this indicator). Unit measure- thousands cubic meters."
"33","Data of  the Federal water resources Agency on the volume of solid municipal waste generated."
"34","The quantities of waste collected by municipal services cover only a few years and are available only for the urban community of Dakar."
"35","The data refers to the Republic of Serbia"
"36","Municipal waste includes industrial waste from manufacturing industries."
"37","The total excludes waste recycling data which are pending verification."
"38","The amount of waste was estimated using the per capita average daily waste generated."
"39","The data include only Khartoum state. Khartoum state cleaning project commenced work in 2002."
"40","Picked -up once per week, Picked -up twice per week, Brought to Dumping Place, Put in a container, Dumped Somewhere else, Different Combinations, Other."
"41","The figures cover a large part of the capital city (district Paramaribo),the second largest district of Wanica and Commewijne."
"42","Data are collected through the regular annual survey on municipal waste. The source of data are municipal enterprises that collected municipal waste.  For areas not covered by a municipal waste collection system, the amount of waste generated is estimated. The methodology is fully compiled  with EU Regulation 2150/2002."
"43","Data are from Trinidad and Tobago Solid Waste Management Company Limited (SWMCOL).  The landfills managed by SWMCOL collect 85% of solid waste."
"44","Number may be underestimated due to incompleteness of the data collection. Data cover only separated solid domestic wastes."
"45","Source: Collected waste survey in the National Bureau of Statistics 2009-2012 in collaboration with the following sources: 1. Statistics Center - Abu Dhabi 2. Dubai Statistics Center and the municipalities and the relevant parties in the rest of the Emirates."
"46","The quantity of municipal waste collected is about 40% of the total annual municipal waste generated in the Republic."
"47","Data refer to household waste that is collected from centres (capitals) of governorate only (does not include rural areas, nor other directorates, nor other areas in the governorates). It is waste that is collected from houses, commercial shops and street cleaning. It is collected through municipal official cars and deported to official landfills in governorates and to be buried there."
"48","Data refer to urban population only."
