"Country or Area","Year","Value","Value Footnotes","Unit"
"United Kingdom of Great Britain and Northern Ireland","2006","8448468","","tonnes"
"United Kingdom of Great Britain and Northern Ireland","2004","7972970","","tonnes"
"Yemen","1995","38200","","tonnes"
"Zambia","2005","80000","","tonnes"
"Zambia","2003","53750","","tonnes"
"Zambia","2000","50000","","tonnes"
"Zimbabwe","2012","37346","40","tonnes"
"Zimbabwe","2011","47023","40","tonnes"
"Zimbabwe","2010","45536","40","tonnes"
"Zimbabwe","2009","40975","40","tonnes"
"Zimbabwe","2008","20286","40","tonnes"
"Zimbabwe","2007","25099","40","tonnes"
"Zimbabwe","2006","24368","40","tonnes"
"Zimbabwe","2005","23184","40","tonnes"
"Zimbabwe","2004","21924","40","tonnes"
"Zimbabwe","2003","19303","40","tonnes"
"Zimbabwe","2002","20532","40","tonnes"
"Zimbabwe","2001","22212.19921875","40","tonnes"
"Zimbabwe","2000","21640.30078125","40","tonnes"

"fnSeqID","Footnote"
"1","Basel Convention: Y1-Y45."
"2","Includes wastes from new mining operations."
"3","It does not include mining industry waste due to the lack of agreed classes of danger. The approach within all years and relevant deadlines is a single approach. Currently a normative document is being developed on putting waste (located at tailing dumps) into the category of technical careers, from which the company will be exempt from the relevant environmental payments."
"4","The data provided from 1995 till 2002 was based on calculated quantity, as total quantity of industrial waste generated without classification (hazardous or non hazardous) adopted by Basel Convention. Since 2003, the data were based on classifications as adopted by Basel Convention."
"5","Data refer to Dhaka city only. Data are from Dhaka City Corporation."
"6","estimated"
"7","Waste from hospitals only."
"8","Data refer to biomedical waste."
"9","Significant chage of quantities are due to corrected data provided by the Bosnia and Herzegovina entity Federal Institute for Statistics for 2010 and 2012."
"10","Data refer to hazardous waste for the two cities: Ouagadougou and Bobo Dioulasso."
"11","Source: 'INVENTORY REPORT CABO VERDE - Final Draft' from the Basel Convention."
"12","Statistical coverage has broadened from industrial and daily living sources to the following five parts: industrial, agricultural, urban living, motor vehicles and centralized pollution treatment facilities."
"13","Pathological solid waste from hospitals, clinics and ash from incineration."
"14","This information is updated and calculated based on the information provided by the Regional and/or local Environmental Authorities of the country, from Chapter III of the Register of Hazardous Waste Generators, as of October 31, 2013 (closing date for the generation information for the National Report on Generation and Management of Hazardous Waste in Colombia - Year 2012). The percentages of transmission to the closing date are: Year 2007: reports filled out by generators 1,715, reports transmitted by the Environmental Authorities 1,573, transmission of 91.7%; Year 2008: reports filled out by 5,325 generators, reports transmitted by the Environmental Authorities 4,949, transmission of 92.9%; Year 2009: reports filled out by 7,526 generators, reports transmitted by the Environmental Authorities 6,973,  transmission92.7%;  Year 2010: reports filled out by ge …."
"15","It should be clarified that only those establishments categorized as major generators of hazardous waste (generating more than 1,000 kilograms per month) submitted reports for the 2007 accounting period."
"16","Eurostat estimate (phased out)"
"17","Partial total."
"18","Information from the inventories of Persistent Organic Pollutants and obsolete pesticides."
"19","Environmental Survey of medical services activity in Iraq for the year 2008."
"20","The clear difference between the data of years 2010 and 2011 is because in 2010, Phosphogypsum was classified as a liquid chemical substance and this classification was modified to be more realistic since this substance is disposed of in its solid state, and the same goes for the 2008 data where the Phosphogypsum was at 1200000 tons and was classified as solid whereas in 2009 Phosphogypsum reached only 0.3 tons while liquid Phosphogypsum reached 2322630 m3."
"21","Phosphogypsum regarded as solid waste and included in the estimate."
"22","Only data related to pharmaceutical wastes are available for the year 1998."
"23","This quantity represents biomedical waste only."
"24","The data refer only to the amount of medical waste (clinical waste resulting from medical care provided in hospitals, medical centres and clinics, Basel Convention, Annex I Y1) collected in the districts of Panama (capital) and San Miguelito. Source: Urban and Households Sanitation Office (1995-2006) Urban and Households Sanitation Authority (2007-2012). By request of administrative records."
"25","Only health establishment waste information is available. Calculated on the basis of study 'excellent information with respect to technical aspects related to the handling of solid waste', elaborated by the Main Directorate of Environmental Health (DIGESA) of the Ministry of Health. The data were based on 454 health establishments."
"26","Data refer to on-site treatment, including the amount of hazardous waste registered as treated by incineration, lagoon, biological one, chemical one and oil separation.  It is based on the study on Hazardous Waste Management in the Philippines by Japan International Cooperation Agency (JICA)."
"27","Data on volume of salvaged and detoxified waste."
"28","Figures are for quantities of hazardous wastes collected by licenced collectors and do not reflect quantity of hazardous wastes generated."
"29","Units are in cubic metres."
"30","2011 National Waste Information Baseline Study"
"31","Data refer to health care centers waste taken from the Environmental Survey for Health Care Centers."
"32","Not including data from the private sector healthcare centers."
"33","Data refer to waste from health care private centres taken from the Medical Environmental Survey."
"34","The figures cover a large part of the capital city (district Paramaribo),the second largest district of Wanica and Commewijne."
"35","Unit: thousand cubic meters. For the categories : agriculture, forestry and fishing, manufacturing, other economic activities, households and total waste generation."
"36","A new method of data collection was used, and also the response rate was lower, so these are the reasons why data are much lower than in previous years. The data are collected in tonnes."
"37","Data covers manufacturing section only."
"38","Data refer to Polychlorinated Biphenyls (PCB) waste."
"39","Data refer to industrial hazardous wastes."
"40","Data refer to city of Harare."
